accession,amplicon_PCR_primer_scheme,collected_by,geo_loc_name,collection_date,ww_population,ww_surv_target_1_conc,geo_loc_country,geo_loc_region,site_id
SRR27089266,,,USA: Utah,2023-11-02,32451.0,800809.1,USA,Utah,USA_UT_6733e061
SRR27089235,,,USA: Utah,2023-11-02,253112.0,896135.5,USA,Utah,USA_UT_1e41d2bb
SRR27089236,,,USA: Utah,2023-11-02,36244.0,847951.6,USA,Utah,USA_UT_78ad2938
SRR27051333,,CDPHE,"USA: Colorado, Larimer, county",2023-11-02,92127.0,-1.0,USA,Colorado,USA_CO_8a9915af
SRR27051308,,CDPHE,"USA: Colorado, Summit, county",2023-11-02,28571.0,-1.0,USA,Colorado,USA_CO_bfe1757c
SRR27148764,,New York State Department of Health,USA: New York,2023-11-02,6961.0,53800.0,USA,New York,USA_NY_bd2afab3
SRR26892602,artic-v5.3.2_400,,USA: Illinois,2023-11-02,86000.0,65508.12763002031,USA,Illinois,USA_IL_5ba02380
SRR26858658,,MO DHSS,USA: Missouri,2023-11-02,10500.0,-1.0,USA,Missouri,USA_MO_a0a814c0
SRR27051231,,CDPHE,"USA: Colorado, El Paso, county",2023-11-02,10000.0,-1.0,USA,Colorado,USA_CO_66945dfb
SRR27051332,,CDPHE,"USA: Colorado, Boulder, county",2023-11-02,89383.0,-1.0,USA,Colorado,USA_CO_5241d16e
SRR27089244,,,USA: Utah,2023-11-02,21872.0,322880.7,USA,Utah,USA_UT_df5789be
SRR26894372,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,Oregon State University/Oregon Health Authority,USA: Oregon,2023-11-02,40000.0,4.457,USA,Oregon,USA_OR_b22393f8
SRR27089268,,,USA: Utah,2023-11-02,29513.0,566711.5,USA,Utah,USA_UT_95c08536
SRR27051317,,CDPHE,"USA: Colorado, El Paso, county",2023-11-02,34286.0,-1.0,USA,Colorado,USA_CO_96d614cf
SRR27051233,,CDPHE,"USA: Colorado, Routt, county",2023-11-02,43741.0,-1.0,USA,Colorado,USA_CO_dec2cfa7
SRR27212794,,CDPHE,"USA: Colorado, Larimer, county",2023-11-02,66429.0,-1.0,USA,Colorado,USA_CO_21774da0
SRR27051230,,CDPHE,"USA: Colorado, El Paso, county",2023-11-02,5936.0,-1.0,USA,Colorado,USA_CO_7ac9bf0c
SRR27148765,,New York State Department of Health,USA: New York,2023-11-02,78444.0,9190.0,USA,New York,USA_NY_bab39c19
SRR27148775,,New York State Department of Health,USA: New York,2023-11-02,33358.0,5180.0,USA,New York,USA_NY_155eda58
SRR27212792,,CDPHE,"USA: Colorado, Garfield, county",2023-11-02,16714.0,-1.0,USA,Colorado,USA_CO_e5612040
SRR27148776,,New York State Department of Health,USA: New York,2023-11-02,19679.0,-1.0,USA,New York,USA_NY_bf15ef17
SRR27212799,,CDPHE,"USA: Colorado, El Paso, county",2023-11-02,4779.0,-1.0,USA,Colorado,USA_CO_8c7abfe7
SRR26894371,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,Oregon State University/Oregon Health Authority,USA: Oregon,2023-11-02,220000.0,4.267,USA,Oregon,USA_OR_c84c259d
SRR27212793,,CDPHE,"USA: Colorado, Douglas, county",2023-11-02,34786.0,-1.0,USA,Colorado,USA_CO_c206c999
SRR27089249,,,USA: Utah,2023-11-02,21231.0,138934.0,USA,Utah,USA_UT_888ebf40
SRR26892564,artic-v5.3.2_400,,USA: Georgia,2023-11-02,294660.0,56514.37665488372,USA,Georgia,USA_GA_0891489c
SRR27212774,,CDPHE,"USA: Colorado, Montrose, county",2023-11-02,30857.0,-1.0,USA,Colorado,USA_CO_4f75ff63
SRR27148763,,New York State Department of Health,USA: New York,2023-11-02,5941.0,170000.0,USA,New York,USA_NY_51012bbb
SRR27148778,,New York State Department of Health,USA: New York,2023-11-02,5361.0,18600.0,USA,New York,USA_NY_a538c323
SRR27051312,,CDPHE,"USA: Colorado, Douglas, county",2023-11-02,60571.0,-1.0,USA,Colorado,USA_CO_f3102bc6
SRR27051335,,CDPHE,"USA: Colorado, Chaffee, county",2023-11-02,19286.0,-1.0,USA,Colorado,USA_CO_64481e3e
SRR27148759,,New York State Department of Health,USA: New York,2023-11-02,40301.0,29100.0,USA,New York,USA_NY_da0c95e0
SRR27148783,,New York State Department of Health,USA: New York,2023-11-02,24672.0,47700.0,USA,New York,USA_NY_36829b3b
SRR27148781,,New York State Department of Health,USA: New York,2023-11-02,17760.0,5210.0,USA,New York,USA_NY_03c00e44
SRR26894367,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,Oregon State University/Oregon Health Authority,USA: Oregon,2023-11-02,7800.0,4.368,USA,Oregon,USA_OR_6924893d
SRR27051236,,CDPHE,"USA: Colorado, El Paso, county",2023-11-02,9286.0,-1.0,USA,Colorado,USA_CO_e2bed632
SRR27148777,,New York State Department of Health,USA: New York,2023-11-02,43074.0,16900.0,USA,New York,USA_NY_5e1141c2
SRR27051351,,CDPHE,"USA: Colorado, Larimer, county",2023-11-02,26621.0,-1.0,USA,Colorado,USA_CO_2f371871
SRR27051232,,CDPHE,"USA: Colorado, Ouray, county",2023-11-02,2152.0,-1.0,USA,Colorado,USA_CO_70c981a1
SRR27212788,,CDPHE,"USA: Colorado, Jackson, county",2023-11-02,1536.0,-1.0,USA,Colorado,USA_CO_25e02490
SRR27089269,,,USA: Utah,2023-11-02,24970.0,434583.5,USA,Utah,USA_UT_58b093ad
SRR27089259,,,USA: Utah,2023-11-02,5806.0,901012.4,USA,Utah,USA_UT_96832e5c
SRR27212787,,CDPHE,"USA: Colorado, Summit, county",2023-11-02,14286.0,-1.0,USA,Colorado,USA_CO_08205ddf
SRR27212790,,CDPHE,"USA: Colorado, Pitkin, county",2023-11-02,5500.0,-1.0,USA,Colorado,USA_CO_14eef4ad
SRR27148760,,New York State Department of Health,USA: New York,2023-11-02,5145.0,6820.0,USA,New York,USA_NY_bc137ab5
SRR27089239,,,USA: Utah,2023-11-02,12510.0,747505.3,USA,Utah,USA_UT_58420ceb
SRR27148780,,New York State Department of Health,USA: New York,2023-11-02,14525.0,9920.0,USA,New York,USA_NY_6f40db4b
SRR26892600,artic-v5.3.2_400,,USA: New Jersey,2023-11-02,1500000.0,112693.72403266437,USA,New Jersey,USA_NJ_9cb1a774
SRR27089264,,,USA: Utah,2023-11-02,1322.0,653118.1,USA,Utah,USA_UT_526eb2a0
SRR27148904,,New York State Department of Health,USA: New York,2023-11-01,524955.0,9030.0,USA,New York,USA_NY_8e8ebba7
SRR26892630,artic-v5.3.2_400,,USA: Michigan,2023-11-01,125000.0,92367.91092766605,USA,Michigan,USA_MI_10536916
SRR26828316,QIAseq Direct SARS-CoV-2 primer panel,Washington State Department of Health,USA: Washington,2023-11-01,8475.0,9754669.0,USA,Washington,USA_WA_9a9c5061
SRR27148909,,New York State Department of Health,USA: New York,2023-11-01,3263.0,12600.0,USA,New York,USA_NY_66dc56fd
SRR27148448,,New York State Department of Health,USA: New York,2023-11-01,5532.0,6270.0,USA,New York,USA_NY_4dffbf97
SRR27148885,,New York State Department of Health,USA: New York,2023-11-01,3793.0,46200.0,USA,New York,USA_NY_f616b701
SRR27148883,,New York State Department of Health,USA: New York,2023-11-01,78683.0,12100.0,USA,New York,USA_NY_61011fde
SRR27051355,,CDPHE,"USA: Colorado, Denver, county",2023-11-01,709904.0,-1.0,USA,Colorado,USA_CO_613d9bcc
SRR27148898,,New York State Department of Health,USA: New York,2023-11-01,8849.0,6220.0,USA,New York,USA_NY_51ebe3e0
SRR27148785,,New York State Department of Health,USA: New York,2023-11-01,44876.0,10800.0,USA,New York,USA_NY_d27265ff
SRR27148896,,New York State Department of Health,USA: New York,2023-11-01,36527.0,179000.0,USA,New York,USA_NY_c34db83b
SRR26892565,artic-v5.3.2_400,,USA: Virginia,2023-11-01,100000.0,9042.817056282354,USA,Virginia,USA_VA_e6e1cd69
SRR26935363,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,Oregon State University/Oregon Health Authority,USA: Oregon,2023-11-01,8925.0,4.304,USA,Oregon,USA_OR_edd83d7b
SRR27148784,,New York State Department of Health,USA: New York,2023-11-01,5339.0,176000.0,USA,New York,USA_NY_e35afbfd
SRR27148884,,New York State Department of Health,USA: New York,2023-11-01,523765.0,6340.0,USA,New York,USA_NY_c7cef9d4
SRR26892635,artic-v5.3.2_400,,USA: Texas,2023-11-01,200000.0,87302.72759963425,USA,Texas,USA_TX_a591252d
SRR26892722,artic-v5.3.2_400,,USA: California,2023-11-01,60000.0,-1.0,USA,California,USA_CA_e0ff5b69
SRR26892633,artic-v5.3.2_400,,USA: Alabama,2023-11-01,225000.0,88493.02869333331,USA,Alabama,USA_AL_7367afd4
SRR26892592,artic-v5.3.2_400,,USA: California,2023-11-01,250000.0,125954.6377520362,USA,California,USA_CA_16d5068f
SRR26894369,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,Oregon State University/Oregon Health Authority,USA: Oregon,2023-11-01,14206.0,4.716,USA,Oregon,USA_OR_7342a172
SRR26892637,artic-v5.3.2_400,,USA: Nevada,2023-11-01,990000.0,112331.25181482354,USA,Nevada,USA_NV_dcb390dc
SRR27148892,,New York State Department of Health,USA: New York,2023-11-01,5326.0,-1.0,USA,New York,USA_NY_ffca630e
SRR26892569,artic-v5.3.2_400,,USA: Kansas,2023-11-01,90000.0,83623.15526950227,USA,Kansas,USA_KS_c427474e
SRR27051334,,CDPHE,"USA: Colorado, Elbert, county",2023-11-01,3571.0,-1.0,USA,Colorado,USA_CO_ddd37b99
SRR26892660,artic-v5.3.2_400,,USA: California,2023-11-01,73000.0,-1.0,USA,California,USA_CA_3b5436dc
SRR27212776,,CDPHE,"USA: Colorado, Denver Arapahoe, county",2023-11-01,247443.0,-1.0,USA,Colorado,USA_CO_c400cd16
SRR26892593,artic-v5.3.2_400,,USA: California,2023-11-01,250000.0,125954.6377520362,USA,California,USA_CA_16d5068f
SRR26892566,artic-v5.3.2_400,,USA: West Virginia,2023-11-01,100000.0,36956.10693832971,USA,West Virginia,USA_WV_c38bf960
SRR26892599,artic-v5.3.2_400,,USA: New Jersey,2023-11-01,1500000.0,68270.33717504457,USA,New Jersey,USA_NJ_9cb1a774
SRR26892644,artic-v5.3.2_400,,USA: Ohio,2023-11-01,174000.0,83885.12533520632,USA,Ohio,USA_OH_20d6ac17
SRR27148446,,New York State Department of Health,USA: New York,2023-11-01,1307.0,14200.0,USA,New York,USA_NY_673d62a4
SRR26894364,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,Oregon State University/Oregon Health Authority,USA: Oregon,2023-11-01,21105.0,4.399,USA,Oregon,USA_OR_cf0704f9
SRR27212785,,CDPHE,"USA: Colorado, Mesa, county",2023-11-01,89286.0,-1.0,USA,Colorado,USA_CO_0245d1cf
SRR26892603,artic-v5.3.2_400,,USA: Utah,2023-11-01,600000.0,118362.99333613446,USA,Utah,USA_UT_4a8266f7
SRR26892631,artic-v5.3.2_400,,USA: Maryland,2023-11-01,90000.0,233253.17059764703,USA,Maryland,USA_MD_4ba3d1f0
SRR27148913,,New York State Department of Health,USA: New York,2023-11-01,38207.0,22100.0,USA,New York,USA_NY_1598b9c6
SRR26828320,QIAseq Direct SARS-CoV-2 primer panel,Washington State Department of Health,USA: Washington,2023-11-01,173800.0,17333298.0,USA,Washington,USA_WA_eae17eaa
SRR27148897,,New York State Department of Health,USA: New York,2023-11-01,4480.0,12600.0,USA,New York,USA_NY_4a1b77cf
SRR27148889,,New York State Department of Health,USA: New York,2023-11-01,6639.0,30100.0,USA,New York,USA_NY_e7a98031
SRR27148449,,New York State Department of Health,USA: New York,2023-11-01,12616.0,47500.0,USA,New York,USA_NY_f1062ae5
SRR26828326,QIAseq Direct SARS-CoV-2 primer panel,Washington State Department of Health,USA: Washington,2023-11-01,295855.0,13286457.0,USA,Washington,USA_WA_2b3d5330
SRR27148894,,New York State Department of Health,USA: New York,2023-11-01,4705.0,9280.0,USA,New York,USA_NY_3ac3d09b
SRR27148911,,New York State Department of Health,USA: New York,2023-11-01,13856.0,211000.0,USA,New York,USA_NY_5b95bbb6
SRR27148447,,New York State Department of Health,USA: New York,2023-11-01,20893.0,68800.0,USA,New York,USA_NY_29a701b3
SRR26828327,QIAseq Direct SARS-CoV-2 primer panel,Washington State Department of Health,USA: Washington,2023-11-01,73000.0,6057670.0,USA,Washington,USA_WA_ba77002c
SRR26892595,artic-v5.3.2_400,,USA: California,2023-11-01,750000.0,164527.24202650785,USA,California,USA_CA_c9a26767
SRR27148905,,New York State Department of Health,USA: New York,2023-11-01,611349.0,18130.0,USA,New York,USA_NY_f3d9b7c7
SRR27212775,,CDPHE,"USA: Colorado, Pueblo, county",2023-11-01,96515.0,-1.0,USA,Colorado,USA_CO_9cad791f
SRR27148906,,New York State Department of Health,USA: New York,2023-11-01,155096.0,52200.0,USA,New York,USA_NY_186a0426
SRR27148786,,New York State Department of Health,USA: New York,2023-11-01,94095.0,14500.0,USA,New York,USA_NY_45cec823
SRR26892568,artic-v5.3.2_400,,USA: Idaho,2023-11-01,186901.0,111708.63809202616,USA,Idaho,USA_ID_6f2baa42
SRR27148887,,New York State Department of Health,USA: New York,2023-11-01,56967.0,99100.0,USA,New York,USA_NY_3704bd72
SRR26892590,artic-v5.3.2_400,,USA: California,2023-11-01,1480000.0,162922.7509514013,USA,California,USA_CA_df940599
SRR27148910,,New York State Department of Health,USA: New York,2023-11-01,6264.0,123000.0,USA,New York,USA_NY_5dd56a81
SRR27148891,,New York State Department of Health,USA: New York,2023-11-01,7499.0,11040.0,USA,New York,USA_NY_cfaa76e0
SRR27051342,,CDPHE,"USA: Colorado, Boulder Weld, county",2023-11-01,75544.0,-1.0,USA,Colorado,USA_CO_d0ae686d
SRR27148902,,New York State Department of Health,USA: New York,2023-11-01,5672.0,15300.0,USA,New York,USA_NY_87c50656
SRR26828324,QIAseq Direct SARS-CoV-2 primer panel,Washington State Department of Health,USA: Washington,2023-11-01,10000.0,3941478.0,USA,Washington,USA_WA_0c265240
SRR27148900,,New York State Department of Health,USA: New York,2023-11-01,6563.0,-1.0,USA,New York,USA_NY_691b307f
SRR26892640,artic-v5.3.2_400,,USA: Maine,2023-11-01,65000.0,187150.85876027003,USA,Maine,USA_ME_ec383c0d
SRR27148912,,New York State Department of Health,USA: New York,2023-11-01,21516.0,9800.0,USA,New York,USA_NY_b21de68e
SRR27212781,,CDPHE,"USA: Colorado, Weld, county",2023-11-01,83319.0,-1.0,USA,Colorado,USA_CO_78bfde18
SRR26892672,artic-v5.3.2_400,,USA: California,2023-11-01,130000.0,-1.0,USA,California,USA_CA_1e702cb4
SRR26892601,artic-v5.3.2_400,,USA: Kentucky,2023-11-01,423913.0,3365.591591908178,USA,Kentucky,USA_KY_f4bb6442
SRR27148895,,New York State Department of Health,USA: New York,2023-11-01,4115.0,16100.0,USA,New York,USA_NY_a3072f1f
SRR27148893,,New York State Department of Health,USA: New York,2023-11-01,10794.0,126000.0,USA,New York,USA_NY_78512ba9
SRR26894368,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,Oregon State University/Oregon Health Authority,USA: Oregon,2023-11-01,8865.0,4.65,USA,Oregon,USA_OR_47f39507
SRR27148450,,New York State Department of Health,USA: New York,2023-11-01,38726.0,12600.0,USA,New York,USA_NY_5067ff58
SRR26892641,artic-v5.3.2_400,,USA: Alaska,2023-11-01,220000.0,174608.428304015,USA,Alaska,USA_AK_a90507ee
SRR27148901,,New York State Department of Health,USA: New York,2023-11-01,8568.0,101000.0,USA,New York,USA_NY_362d30df
SRR27148908,,New York State Department of Health,USA: New York,2023-11-01,13924.0,10600.0,USA,New York,USA_NY_c204a520
SRR27148903,,New York State Department of Health,USA: New York,2023-11-01,6076.0,9020.0,USA,New York,USA_NY_1c144e1c
SRR27148888,,New York State Department of Health,USA: New York,2023-11-01,3750.0,78200.0,USA,New York,USA_NY_7171b726
SRR27148886,,New York State Department of Health,USA: New York,2023-11-01,10577.0,65600.0,USA,New York,USA_NY_922c6d5a
SRR26894374,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,Oregon State University/Oregon Health Authority,USA: Oregon,2023-11-01,26298.0,4.587,USA,Oregon,USA_OR_136878a9
SRR26894363,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,Oregon State University/Oregon Health Authority,USA: Oregon,2023-11-01,57785.0,4.01,USA,Oregon,USA_OR_713e168d
SRR26892570,artic-v5.3.2_400,,USA: Minnesota,2023-11-01,120000.0,120185.88111311207,USA,Minnesota,USA_MN_c3e866fa
SRR27148907,,New York State Department of Health,USA: New York,2023-11-01,3288.0,202000.0,USA,New York,USA_NY_003ec94f
SRR26892711,artic-v5.3.2_400,,USA: California,2023-11-01,131000.0,-1.0,USA,California,USA_CA_c880f5a1
SRR27051382,,CDPHE,"USA: Colorado, Las Animas, county",2023-11-01,14286.0,-1.0,USA,Colorado,USA_CO_6e9ff6c1
SRR26828318,QIAseq Direct SARS-CoV-2 primer panel,Washington State Department of Health,USA: Washington,2023-11-01,288000.0,26209660.0,USA,Washington,USA_WA_759b6ebb
SRR26892643,artic-v5.3.2_400,,USA: Massachusetts,2023-11-01,2400000.0,117759.72705744956,USA,Massachusetts,USA_MA_a197954e
SRR26892649,artic-v5.3.2_400,,USA: California,2023-11-01,97000.0,-1.0,USA,California,USA_CA_9c1a4413
SRR26894373,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,Oregon State University/Oregon Health Authority,USA: Oregon,2023-11-01,13739.0,4.499,USA,Oregon,USA_OR_3c8ae45c
SRR27148914,,New York State Department of Health,USA: New York,2023-11-01,3581.0,-1.0,USA,New York,USA_NY_734831e6
SRR27148890,,New York State Department of Health,USA: New York,2023-11-01,5789.0,3820.0,USA,New York,USA_NY_d18c7437
SRR26892639,artic-v5.3.2_400,,USA: Tennessee,2023-11-01,400000.0,16070.120508385884,USA,Tennessee,USA_TN_edbee901
SRR26892632,artic-v5.3.2_400,,USA: North Carolina,2023-11-01,92000.0,13459.752248161409,USA,North Carolina,USA_NC_8da68ab9
SRR26894357,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,Oregon State University/Oregon Health Authority,USA: Oregon,2023-11-01,58856.0,4.533,USA,Oregon,USA_OR_ad2cab25
SRR26892642,artic-v5.3.2_400,,USA: Nebraska,2023-11-01,240000.0,98236.87595323996,USA,Nebraska,USA_NE_f37dc082
SRR26828317,QIAseq Direct SARS-CoV-2 primer panel,Washington State Department of Health,USA: Washington,2023-11-01,7125.0,16242332.0,USA,Washington,USA_WA_b19f85f7
SRR26828325,QIAseq Direct SARS-CoV-2 primer panel,Washington State Department of Health,USA: Washington,2023-11-01,225000.0,4642457.0,USA,Washington,USA_WA_68c3efae
SRR26892591,artic-v5.3.2_400,,USA: California,2023-11-01,1480000.0,162922.7509514013,USA,California,USA_CA_df940599
SRR26892596,artic-v5.3.2_400,,USA: California,2023-11-01,750000.0,164527.24202650785,USA,California,USA_CA_c9a26767
SRR27148899,,New York State Department of Health,USA: New York,2023-11-01,14199.0,47500.0,USA,New York,USA_NY_880bae02
SRR27089290,,,USA: Utah,2023-10-31,9896.0,705726.1,USA,Utah,USA_UT_feb9bf97
SRR26783542,,MO DHSS,USA: Missouri,2023-10-31,12855.0,-1.0,USA,Missouri,USA_MO_52815400
SRR27148459,,New York State Department of Health,USA: New York,2023-10-31,1984.0,3320.0,USA,New York,USA_NY_63476680
SRR27200398,,North Carolina Department of Health and Human Services,USA: North Carolina,2023-10-31,108105.0,58700.0,USA,North Carolina,USA_NC_00b688b3
SRR27148461,,New York State Department of Health,USA: New York,2023-10-31,1374.0,45500.0,USA,New York,USA_NY_043ec494
SRR26892634,artic-v5.3.2_400,,USA: Hawaii,2023-10-31,390000.0,117188.9023048219,USA,Hawaii,USA_HI_aad4511e
SRR27051338,,CDPHE,"USA: Colorado, El Paso, county",2023-10-31,5936.0,-1.0,USA,Colorado,USA_CO_7ac9bf0c
SRR27148476,,New York State Department of Health,USA: New York,2023-10-31,42921.0,36400.0,USA,New York,USA_NY_c417f755
SRR27148813,,New York State Department of Health,USA: New York,2023-10-31,1852.0,-1.0,USA,New York,USA_NY_e45c943a
SRR27148477,,New York State Department of Health,USA: New York,2023-10-31,27434.0,7120.0,USA,New York,USA_NY_f17ffeee
SRR27148787,,New York State Department of Health,USA: New York,2023-10-31,28914.0,13100.0,USA,New York,USA_NY_9d31481d
SRR27148814,,New York State Department of Health,USA: New York,2023-10-31,1100.0,7100.0,USA,New York,USA_NY_af90325e
SRR27148458,,New York State Department of Health,USA: New York,2023-10-31,278775.0,4460.0,USA,New York,USA_NY_ab571e6a
SRR27148462,,New York State Department of Health,USA: New York,2023-10-31,5162.0,27200.0,USA,New York,USA_NY_891813af
SRR26892573,artic-v5.3.2_400,,USA: Illinois,2023-10-31,86000.0,67476.99139606525,USA,Illinois,USA_IL_5ba02380
SRR27089296,,,USA: Utah,2023-10-31,29513.0,458151.7,USA,Utah,USA_UT_95c08536
SRR27089292,,,USA: Utah,2023-10-31,2863.0,154524.4,USA,Utah,USA_UT_563ae5f2
SRR27089289,,,USA: Utah,2023-10-31,228700.0,353820.5,USA,Utah,USA_UT_4a219147
SRR27148806,,New York State Department of Health,USA: New York,2023-10-31,15688.0,15800.0,USA,New York,USA_NY_720ee9f1
SRR26783570,,MO DHSS,USA: Missouri,2023-10-31,3784.0,-1.0,USA,Missouri,USA_MO_1884ccb7
SRR27089232,,,USA: Utah,2023-10-31,9095.0,324127.2,USA,Utah,USA_UT_5fa8a8f6
SRR27089287,,,USA: Utah,2023-10-31,102624.0,321909.0,USA,Utah,USA_UT_892313d6
SRR27089294,,,USA: Utah,2023-10-31,89507.0,404998.8,USA,Utah,USA_UT_8f506f84
SRR27051319,,CDPHE,"USA: Colorado, El Paso, county",2023-10-31,10000.0,-1.0,USA,Colorado,USA_CO_66945dfb
SRR27148800,,New York State Department of Health,USA: New York,2023-10-31,19679.0,-1.0,USA,New York,USA_NY_bf15ef17
SRR27089293,,,USA: Utah,2023-10-31,94484.0,622461.6,USA,Utah,USA_UT_e7680df4
SRR26845624,ARTIC V5.3,Biobot Analytics,USA: Pennsylvania,2023-10-31,4600.0,-1.0,USA,Pennsylvania,USA_PA_226b1e82
SRR27148452,,New York State Department of Health,USA: New York,2023-10-31,8931.0,206000.0,USA,New York,USA_NY_fc01434a
SRR26892138,,CDPHE,"USA: Colorado, Jackson, county",2023-10-31,1536.0,-1.0,USA,Colorado,USA_CO_25e02490
SRR27148798,,New York State Department of Health,USA: New York,2023-10-31,20616.0,16200.0,USA,New York,USA_NY_c4f0bf95
SRR26828319,QIAseq Direct SARS-CoV-2 primer panel,Washington State Department of Health,USA: Washington,2023-10-31,789000.0,4634610.0,USA,Washington,USA_WA_1edcb04f
SRR27148817,,New York State Department of Health,USA: New York,2023-10-31,17760.0,-1.0,USA,New York,USA_NY_03c00e44
SRR27148469,,New York State Department of Health,USA: New York,2023-10-31,10890.0,712000.0,USA,New York,USA_NY_cca9dffc
SRR27148816,,New York State Department of Health,USA: New York,2023-10-31,31814.0,6750.0,USA,New York,USA_NY_e1d8ceb2
SRR27148799,,New York State Department of Health,USA: New York,2023-10-31,27494.0,4450.0,USA,New York,USA_NY_0fca0333
SRR27148805,,New York State Department of Health,USA: New York,2023-10-31,4908.0,32900.0,USA,New York,USA_NY_f811979c
SRR27148457,,New York State Department of Health,USA: New York,2023-10-31,28183.0,6640.0,USA,New York,USA_NY_b95e17d9
SRR27089288,,,USA: Utah,2023-10-31,112901.0,366927.0,USA,Utah,USA_UT_b7fe2246
SRR26783545,,MO DHSS,USA: Missouri,2023-10-31,13940.0,-1.0,USA,Missouri,USA_MO_e57dceea
SRR27089281,,,USA: Utah,2023-10-31,84981.0,486522.9,USA,Utah,USA_UT_9ef992ae
SRR26892627,artic-v5.3.2_400,,USA: Florida,2023-10-31,920528.0,35857.07051086886,USA,Florida,USA_FL_e9f6328a
SRR27148802,,New York State Department of Health,USA: New York,2023-10-31,43074.0,14000.0,USA,New York,USA_NY_5e1141c2
SRR27148467,,New York State Department of Health,USA: New York,2023-10-31,11269.0,-1.0,USA,New York,USA_NY_53b8910c
SRR27200393,,North Carolina Department of Health and Human Services,USA: North Carolina,2023-10-31,78141.0,43040.0,USA,North Carolina,USA_NC_d35cb90f
SRR27148815,,New York State Department of Health,USA: New York,2023-10-31,32501.0,-1.0,USA,New York,USA_NY_6f6ff204
SRR26894359,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,Oregon State University/Oregon Health Authority,USA: Oregon,2023-10-31,30000.0,4.247,USA,Oregon,USA_OR_3069618d
